,station,id
8149,IV000005539,140
15435,GV000001818,140
3787,BN000005319,140
18118,UV000005522,140
19022,GV000001820,140
12149,TO000005352,140
15436,GV000001829,140
21730,VE000080423,140
26474,TDW00011610,140
26475,TDW00011621,140
22596,GV000001816,140
11148,BN000005306,140
18370,BN000065306,140
8123,GV000001809,140
19104,ML000061297,140
11792,GV000001811,140
21725,UV000005510,140
28850,UV000005516,140
7192,UV000065516,140
21724,UV000005507,140
7191,UV000005503,140
8216,ML000061270,140
14738,BB000078954,140
994,NG000001096,140
8248,NG000061096,140
19141,NG000001080,140
993,NG000001052,140
10897,UV000005502,140
22931,STW00011601,140
26462,STW00011644,140
19340,SG000061687,140
26262,NG000001075,140
22732,NG000001090,140
14484,UV000005501,140
21726,UV000065501,140
8247,NG000001036,140
992,NG000001049,140
22907,SG00000O077,140
26449,SG000061641,140
19339,SG00000O067,140
995,NG000061043,140
22731,NG000001043,140
19338,SG000001627,140
946,ML000061250,140
26143,GP000078897,141
15533,MR000001489,141
4548,MR000061497,141
26239,MR000001497,141
22691,MR000001498,141
4766,SG000001612,141
12106,SG000061612,141
8215,ML000061223,141
19107,MR000001499,141
19142,NG000061024,141
11927,NG000001024,141
14498,ACW00011604,141
8223,MR000001461,141
28865,VQW00011624,141
25254,VQC00670480,141
3572,VQC00671740,141
21736,VQC00678621,141
18131,VQC00670240,141
26238,MR000001442,141
7206,VQC00679222,141
3573,VQC00674820,141
10915,VQC00673380,141
14494,VQC00677600,141
21737,VQW00011640,141
28864,VQC00671620,141
10914,VQC00671980,141
18132,VQC00671348,141
14493,VQC00671316,141
10913,VQC00671625,141
7205,VQC00672850,141
18133,VQC00672440,141
15534,MR000061450,141
8222,MR000001450,141
26261,NG000001017,141
4579,NG000061017,141
4547,MR000001437,141
4543,ML000061202,141
951,MR000061421,141
22690,MR000001421,141
4546,MR000001415,141
11899,MR000061415,141
8221,MR000001403,141
18142,AG000060680,141
15532,MR000001401,141
22692,MR000061401,141
4540,LY000062124,141
1208,SPE00120431,141
15757,SPE00120215,141
26459,SPE00120476,141
18141,AG000060611,141
12113,SP000060010,141
12118,SPE00120197,141
12122,SPE00120458,141
19348,SPE00120467,141
4775,SPE00120449,141
22914,SP000060040,141
26086,CT000004603,142
8072,CT000004655,142
4412,CT000004601,142
22519,CE000434730,142
4425,ET000063460,142
22558,ET000063474,142
4424,ET000063402,142
4782,SU000062880,142
827,ET000063403,142
11747,CT000004654,142
22608,IN010100400,142
18939,CD000064706,142
11721,CD000004706,142
26096,ET000063451,142
18980,ET000063453,142
828,ET000063450,142
826,ET000063340,142
22517,CD000004750,142
26097,ET000063473,142
19353,SU000062840,142
4426,ET000063471,142
15453,IN020081700,142
877,IN010033100,142
26088,CT000004658,142
11756,ET000063334,142
15336,CD000004705,142
4472,IN020130700,142
8137,IN022043500,142
8027,CD000004754,142
4471,IN020031700,142
15337,CD000064754,142
22616,IN099990101,142
15383,ET000063333,142
19033,IN010050700,142
18979,ET000063332,142
8136,IN020110800,142
19035,IN020020300,142
12127,SU000062790,142
4377,CD000004700,142
22518,CD000004758,142
22557,ET000063331,142
4781,SU000062781,142
11805,IN009130200,142
8131,IN009130300,142
4470,IN020011100,142
876,IN009012800,142
19032,IN009010100,142
19036,IN020040900,142
22556,ER000063043,142
26061,CD000064751,142
18938,CD000004751,142
4780,SU000062770,142
26095,ET000063330,142
22933,SU000062762,142
1212,SU000062760,142
795,CD000004756,142
793,CD000004701,142
26157,IN009070100,142
8130,IN009120400,142
871,IN001160200,142
22602,IN001020700,142
22555,ER000063021,142
11804,IN009090300,142
19352,SU000062730,142
26162,IN022030600,142
15382,ER000063023,142
19030,IN001120100,143
22607,IN009021000,143
881,IN012200100,143
8126,IN001111600,143
22612,IN012131800,143
4467,IN012201100,143
11807,IN012230300,143
11722,CD000004753,143
18940,CD000064753,143
22613,IN012190100,143
4464,IN001090500,143
879,IN012070800,143
1211,SU000062650,143
26463,SU000062640,143
22932,SU000062641,143
878,IN012040300,143
15448,IN012041000,143
880,IN012161300,143
22693,MU000041288,143
15447,IN012020100,143
26158,IN012021700,143
11801,IN005100100,143
19034,IN012141800,143
15446,IN005171200,143
15725,SA000041024,143
12126,SU000062600,143
22605,IN005150100,143
22604,IN005040100,143
874,IN005091300,143
22610,IN011170400,143
26240,MU000041254,143
15444,IN005010600,143
4466,IN011180800,143
15445,IN005120501,143
8134,IN011351500,143
8076,EG000062414,143
940,LY000062271,143
15723,SA000040430,143
22611,IN011340100,143
11811,IN019260100,143
15452,IN019261900,143
22609,IN011140700,143
15724,SA000040438,143
26160,IN019191200,143
15451,IN019190400,143
21743,AE000041196,143
22552,EG000062432,143
11809,IN019040100,143
4465,IN011150300,143
11145,BA000041150,143
8428,SAW00032502,143
15450,IN019180500,143
8139,IN023351400,143
11810,IN019131301,143
4469,IN019140400,143
822,EG000062463,143
12099,SA000403940,143
882,IN019070100,143
11751,EG000624200,143
8138,IN023101700,143
22615,IN022021900,143
11953,PK000041712,143
8140,IR000408570,143
19099,LY000062131,143
875,IN006031000,143
26090,EG000062417,143
919,KU000405820,143
4478,IR000408560,143
15456,IR000040848,143
8142,IS000009972,143
26439,SA000040361,143
883,IN019120700,143
22990,USC00013035,144
20123,USC00226780,144
12180,USC00012172,144
6740,USR0000ABNS,144
26530,USC00013559,144
27263,USC00229426,144
5584,USC00220519,144
21514,USW00003855,144
21549,USW00013832,144
9252,USC00220521,144
5592,USC00223671,144
28819,USW00093827,144
12179,USC00011803,144
23675,USC00220792,144
23685,USC00226718,144
25223,USW00093828,144
20119,USC00226054,144
20109,USC00220801,144
3531,USW00093826,144
28824,USW00093874,144
3534,USW00093859,144
25089,USW00013820,144
23686,USC00226790,144
17746,USR0000MSAN,144
21650,USW00053858,144
17958,USW00013899,144
6993,USW00003815,144
12451,USC00086999,144
19416,USC00012813,144
18065,USW00063869,144
8532,USC00016988,144
17739,USR0000MHCK,144
5608,USC00227840,144
28687,USW00013838,144
7036,USW00013894,144
12193,USC00015483,144
1508,USC00085850,144
19429,USC00017733,144
12861,USC00220160,144
23683,USC00225687,144
23688,USC00227128,144
14103,USR0000MBLC,144
12884,USC00229639,144
19413,USC00010583,144
5591,USC00223198,144
12869,USC00225789,144
8512,USC00010407,144
5599,USC00225318,144
1933,USC00221098,144
12178,USC00011685,145
5598,USC00224966,145
20125,USC00227220,145
26527,USC00010402,145
16550,USC00220585,145
9258,USC00223887,145
17953,USW00013833,145
5606,USC00227444,145
8521,USC00013105,145
5610,USC00228382,145
4845,USC00011566,145
6856,USR0000MWAU,145
22993,USC00014193,145
4858,USC00015427,145
9255,USC00221852,145
15841,USC00018867,145
12868,USC00224939,145
20131,USC00229439,145
12882,USC00229444,145
23697,USC00229735,145
22996,USC00015785,145
8513,USC00010616,145
1945,USC00228053,145
7092,USW00023802,145
19418,USC00013308,145
12203,USC00018178,145
20116,USC00224838,145
1932,USC00220523,145
8517,USC00011301,145
12175,USC00011300,145
5604,USC00226638,145
23689,USC00227252,145
15826,USC00011189,145
1277,USC00015420,145
16562,USC00227276,145
20113,USC00222795,145
15838,USC00016719,145
26538,USC00016334,145
26537,USC00016161,145
21550,USW00013865,145
7147,USW00063831,145
5602,USC00226308,145
5600,USC00225772,145
1941,USC00224824,145
24870,USR0000MBIE,145
5590,USC00223107,145
22986,USC00012188,145
20126,USC00227701,145
19660,USC00088290,146
14291,USW00003882,146
21304,USR0000FSAN,146
23247,USC00086842,146
7149,USW00073805,146
24850,USR0000GNEW,146
10479,USR0000FNAV,146
26766,USC00081022,146
10836,USW00053853,146
3359,USW00003852,146
5121,USC00081020,146
8769,USC00083230,146
8762,USC00080804,146
1497,USC00081601,146
7031,USW00013858,146
18050,USW00053848,146
23244,USC00086240,146
8781,USC00087429,146
25053,USW00003843,146
26791,USC00087424,146
3154,USR0000FBLO,146
8766,USC00081775,146
26800,USC00089206,146
19664,USC00089417,146
21513,USW00003844,146
12445,USC00085990,146
21648,USW00053847,146
5176,USC00099519,146
28822,USW00093841,146
16119,USC00089795,146
1500,USC00082220,146
1506,USC00085377,146
12443,USC00085756,146
8767,USC00081984,146
19650,USC00085372,146
8777,USC00085793,146
3402,USW00013884,146
1496,USC00080875,146
8763,USC00081544,146
8794,USC00090586,146
25052,USW00003818,146
21665,USW00063871,146
26802,USC00090581,146
16100,USC00086129,146
4854,USC00014822,146
12466,USC00092738,146
8522,USC00013251,146
22991,USC00013255,146
25200,USW00063870,146
8516,USC00011084,146
17658,USR0000AOPE,146
19422,USC00014895,146
22984,USC00011080,146
28799,USW00063899,146
1534,USC00092153,146
8796,USC00090979,146
21689,USW00093843,146
10683,USW00003850,146
12181,USC00012675,146
22981,USC00010252,147
7130,USW00053843,147
7146,USW00063828,147
1271,USC00012670,147
25090,USW00013839,147
15837,USC00015875,147
14436,USW00063873,147
21651,USW00053861,147
22992,USC00013761,147
10834,USW00053820,147
28691,USW00013885,147
8520,USC00012577,147
19415,USC00012758,147
23276,USC00096038,147
8529,USC00016218,147
8802,USC00093028,147
12174,USC00011069,147
23268,USC00093516,147
8808,USC00093578,147
15834,USC00013271,147
1535,USC00092450,147
12187,USC00013519,147
10791,USW00023801,147
4869,USC00018323,147
10851,USW00063874,147
17917,USW00003878,147
12182,USC00012727,147
15828,USC00011725,147
12190,USC00013816,147
26813,USC00093658,147
18068,USW00073802,147
4851,USC00013818,147
18066,USW00063872,147
22989,USC00013024,147
12183,USC00012730,147
15839,USC00018438,147
16140,USC00095394,147
4859,USC00015449,147
19426,USC00016501,147
19421,USC00013748,147
4852,USC00014080,147
26534,USC00015553,147
3403,USW00013895,147
4865,USC00016684,147
12199,USC00017328,147
1531,USC00091372,147
7030,USW00013850,147
7148,USW00063897,147
21548,USW00013829,147
3360,USW00003874,147
21547,USW00013821,147
19424,USC00015555,147
23001,USC00018403,147
12205,USC00018406,147
4868,USC00017366,147
5588,USC00222241,148
18064,USW00063858,148
8527,USC00015121,148
26539,USC00018446,148
20121,USC00226513,148
4847,USC00012240,148
15830,USC00012245,148
21515,USW00003866,148
12192,USC00014798,148
4857,USC00015108,148
27259,USC00227141,148
12186,USC00013511,148
1275,USC00015112,148
21666,USW00063893,148
5597,USC00224702,148
16559,USC00226899,148
9254,USC00221489,148
16553,USC00222282,148
20112,USC00222281,148
5605,USC00226894,148
12206,USC00018673,148
27249,USC00222658,148
14423,USW00053849,148
19417,USC00013160,148
25201,USW00063892,148
17918,USW00003881,148
15824,USC00010768,148
12177,USC00011520,148
28376,USR0000AOKM,148
16557,USC00224776,148
4860,USC00015537,148
12171,USC00010178,148
1942,USC00225366,148
23681,USC00225247,148
20117,USC00225361,148
10837,USW00053864,148
8536,USC00018454,148
19430,USC00018385,148
25220,USW00093806,148
8534,USC00018380,148
21667,USW00073801,148
1279,USC00016418,148
23676,USC00221111,148
1273,USC00013781,148
16556,USC00223173,148
12194,USC00016000,148
1276,USC00015233,148
15823,USC00010757,148
1269,USC00010764,148
8514,USC00010762,148
4855,USC00014855,148
12173,USC00010505,148
10686,USW00003883,148
23677,USC00221870,149
27248,USC00221880,149
23692,USC00228374,149
5613,USC00229743,149
8515,USC00010836,149
12867,USC00222896,149
23696,USC00229537,149
12883,USC00229543,149
7029,USW00013825,149
20122,USC00226670,149
26529,USC00013430,149
12862,USC00220630,149
15832,USC00012883,149
8537,USC00018517,149
4848,USC00012350,149
4846,USC00011940,149
12200,USC00017955,149
27247,USC00220021,149
15836,USC00014225,149
9253,USC00220730,149
5585,USC00221314,149
12191,USC00014226,149
19431,USC00018998,149
5595,USC00224265,149
9265,USC00227036,149
12866,USC00221804,149
12873,USC00226515,149
8525,USC00013655,149
28477,USR0000MH41,149
4850,USC00013645,149
8524,USC00013644,149
16561,USC00227111,149
6737,USR0000ABAN,149
22988,USC00012386,149
12881,USC00229400,149
4867,USC00017157,149
8519,USC00012096,149
25199,USW00063867,149
9266,USC00229173,149
15835,USC00013620,149
12875,USC00227109,149
15840,USC00018812,149
23687,USC00227106,149
27262,USC00229000,149
1267,USC00010063,149
27250,USC00223208,149
3535,USW00093862,149
12878,USC00229004,149
12188,USC00013610,149
12204,USC00018398,150
1278,USC00015439,150
22998,USC00016643,150
4872,USC00018862,150
12464,USC00092161,150
4864,USC00016640,150
4863,USC00016398,150
25226,USW00093842,150
8531,USC00016397,150
8800,USC00092159,150
4871,USC00018859,150
22983,USC00010425,150
4843,USC00010422,150
15822,USC00010430,150
23278,USC00096148,150
12196,USC00016129,150
15825,USC00010823,150
19423,USC00015140,150
23289,USC00098535,150
8823,USC00097046,150
26533,USC00015465,150
19414,USC00011694,150
4844,USC00011324,150
28798,USW00063891,150
16148,USC00099291,150
23000,USC00017020,150
8526,USC00014502,150
8533,USC00018209,150
8509,USC00010160,150
12484,USC00099506,150
26525,USC00010163,150
12471,USC00093915,150
12476,USC00094949,150
19419,USC00013399,150
15827,USC00011288,150
4866,USC00017025,150
12201,USC00017999,150
8807,USC00093570,150
8806,USC00093567,150
8518,USC00011620,150
26526,USC00010369,150
3498,USW00053819,150
23003,USC00018692,150
16143,USC00096340,150
12202,USC00018024,151
6755,USR0000ATAL,151
23279,USC00096335,151
21551,USW00013876,151
14440,USW00073803,151
10727,USW00013871,151
16130,USC00091640,151
4862,USC00016329,151
8530,USC00016328,151
4853,USC00014734,151
1274,USC00014845,151
10423,USR0000ASHK,151
12189,USC00013775,151
8510,USC00010267,151
22997,USC00016478,151
1536,USC00092791,151
19693,USC00098547,151
21516,USW00003888,151
22994,USC00014209,151
28443,USR0000GDAL,151
8511,USC00010377,151
8818,USC00095404,151
25092,USW00013864,151
5160,USC00095290,151
12195,USC00016121,151
8819,USC00095525,151
23265,USC00092485,151
12185,USC00013151,151
1272,USC00013154,151
1532,USC00091732,151
1270,USC00011512,151
18053,USW00053873,151
12176,USC00011490,151
12458,USC00090181,151
16120,USC00090180,151
5146,USC00091665,151
16129,USC00091585,151
1268,USC00010148,151
23284,USC00097600,151
21663,USW00063857,151
12198,USC00017207,151
15831,USC00012737,151
16123,USC00090603,151
28797,USW00063866,151
26531,USC00013573,151
19420,USC00013575,151
19649,USC00084731,152
21303,USR0000FOLU,152
12454,USC00088094,152
12440,USC00085099,152
23255,USC00088756,152
28817,USW00093805,152
5130,USC00084892,152
1524,USC00088754,152
19665,USC00089640,152
12444,USC00085880,152
12441,USC00085275,152
5132,USC00085879,152
16090,USC00084394,152
19646,USC00084393,152
19689,USC00096259,152
12479,USC00097070,152
16134,USC00093312,152
5172,USC00098271,152
14458,USW00093845,152
12480,USC00097276,152
26831,USC00098974,152
8804,USC00093325,152
21307,USR0000GJON,152
7170,USW00093861,152
23292,USC00098964,152
5174,USC00098972,152
19670,USC00091463,152
5168,USC00096255,152
26830,USC00098666,152
10724,USW00013857,152
8812,USC00094425,152
23274,USC00094971,152
8799,USC00091727,152
23272,USC00094429,152
19683,USC00095492,152
14079,USR0000GCOO,152
19690,USC00096905,152
1541,USC00095585,152
10722,USW00013835,152
19688,USC00096237,152
5141,USC00090051,152
16142,USC00096087,152
5144,USC00091500,152
3514,USW00063829,152
23271,USC00094388,152
17710,USR0000GCML,152
7032,USW00013861,152
5167,USC00096244,152
1543,USC00095909,152
26823,USC00096356,152
23260,USC00090131,152
23293,USC00099451,152
12481,USC00098703,152
19678,USC00092783,153
16144,USC00097165,153
1527,USC00090140,153
7033,USW00013869,153
14333,USW00013870,153
3398,USW00013815,153
8822,USC00096650,153
5169,USC00097171,153
12461,USC00090406,153
26812,USC00093386,153
21305,USR0000GBAX,153
26817,USC00095061,153
5152,USC00092570,153
8797,USC00091260,153
23261,USC00090670,153
5150,USC00092361,153
12473,USC00094204,153
5162,USC00095386,153
23258,USC00090010,153
19674,USC00092266,153
6819,USR0000GPLA,153
10484,USR0000GMCR,153
19691,USC00097087,153
19667,USC00090253,153
8811,USC00094238,153
26819,USC00095740,153
5175,USC00099027,153
23277,USC00096126,153
23259,USC00090090,153
23266,USC00092966,153
19682,USC00095401,153
14078,USR0000GBYR,153
1545,USC00099020,153
23282,USC00097240,153
26814,USC00094170,153
26821,USC00095979,153
19684,USC00095555,153
1533,USC00092076,153
8820,USC00095550,153
26811,USC00092844,153
5154,USC00092839,153
12469,USC00093544,153
1537,USC00092865,153
16146,USC00098496,153
19666,USC00090190,153
12482,USC00099124,153
10725,USW00013860,153
26806,USC00091425,153
23262,USC00091448,153
14287,USW00003813,153
19681,USC00094862,153
14080,USR0000GMCI,153
5158,USC00094594,153
12477,USC00095447,153
14337,USW00013892,153
5157,USC00094110,153
5163,USC00095438,153
26818,USC00095696,153
21688,USW00093832,154
3532,USW00093837,154
1521,USC00087272,154
11814,IR000040841,154
16086,USC00083470,154
26779,USC00084366,154
4474,IN023160900,154
15449,IN018103100,154
26783,USC00085950,154
28823,USW00093852,154
25184,USW00053860,154
3515,USW00063890,154
11802,IN006012800,154
28647,USW00003853,154
14336,USW00013889,154
26824,USC00097720,154
25259,AG000060590,154
26772,USC00082944,154
26776,USC00083978,154
5171,USC00097740,154
22606,IN006011400,154
19679,USC00093465,154
8805,USC00093460,154
25183,USW00053846,154
25198,USW00063856,154
24851,USR0000GSTA,154
22689,MO000060265,154
26834,USC00099502,154
19695,USC00099177,154
28445,USR0000GWAY,154
14334,USW00013878,154
3533,USW00093840,154
26805,USC00091340,154
15457,IS000051690,154
7169,USW00093836,154
26833,USC00099186,154
10486,USR0000GSTE,154
885,ISE00100485,154
5166,USC00096219,154
821,EG000062306,154
26292,PK000041620,154
19677,USC00092552,154
23280,USC00096838,154
16145,USC00097808,154
8795,USC00090946,154
26832,USC00098985,154
26826,USC00097915,154
16137,USC00094676,154
4608,PK000041640,154
5159,USC00094671,154
23273,USC00094674,154
8826,USC00098476,155
5161,USC00095331,155
23275,USC00095480,155
8141,IS000006771,155
24849,USR0000GMID,155
5145,USC00091544,155
23269,USC00093538,155
28648,USW00003875,155
12468,USC00093409,155
8809,USC00093754,155
19037,ISE00105694,155
8824,USC00097860,155
23285,USC00097842,155
23290,USC00098931,155
10721,USW00013824,155
26166,IS000002011,155
10559,USR0000SSAV,155
26237,MOW00013023,155
21512,USW00003822,155
25091,USW00013853,155
26803,USC00090787,155
5148,USC00091973,155
11818,IZ000040665,155
12467,USC00093016,155
6193,USC00384169,155
227,BDW00013602,155
18089,USW00093844,155
4544,MOW00013021,155
23286,USC00098241,155
14740,BDM00078016,155
16127,USC00091266,155
10485,USR0000GMET,155
2546,USC00380559,155
8821,USC00095811,155
23287,USC00098351,155
19669,USC00091155,155
26828,USC00098284,155
25224,USW00093831,155
27830,USC00382730,155
20708,USC00387281,155
26808,USC00092055,155
26822,USC00096323,155
9855,USC00382735,155
6192,USC00383410,155
19171,PO000008522,155
5170,USC00097528,155
9858,USC00383505,155
8217,MO000060195,155
13462,USC00389469,155
11803,IN008040100,155
8827,USC00098517,155
20698,USC00382875,155
2565,USC00388405,155
14329,USW00013782,155
26820,USC00095858,155
20700,USC00383906,155
10716,USW00013758,155
1542,USC00095882,156
19685,USC00095863,156
16147,USC00098661,156
19694,USC00098657,156
19692,USC00097777,156
17712,USR0000GLOU,156
16126,USC00091200,156
16124,USC00090661,156
8803,USC00093303,156
6818,USR0000GBRE,156
16139,USC00095314,156
19680,USC00093506,156
19668,USC00090660,156
8831,USC00099194,156
19686,USC00095874,156
26809,USC00092198,156
16128,USC00091453,156
14081,USR0000GOCO,156
14166,USR0000SSV2,156
16136,USC00093936,156
16133,USC00093271,156
8825,USC00098223,156
16135,USC00093840,156
5155,USC00092996,156
1544,USC00095989,156
26815,USC00094255,156
8813,USC00094623,156
5164,USC00095988,156
26829,USC00098460,156
17801,USR0000SSV1,156
28645,USW00003820,156
1546,USC00099141,156
8798,USC00091488,156
16141,USC00095666,156
1530,USC00090500,156
3399,USW00013837,156
17111,USC00380074,156
8814,USC00094700,156
12460,USC00090310,156
24269,USC00380072,156
8792,USC00090311,156
26827,USC00098064,156
1539,USC00093899,156
13460,USC00387830,156
19675,USC00092318,156
23291,USC00098942,156
28690,USW00013874,157
6197,USC00385775,157
13459,USC00387775,157
27827,USC00381726,157
12483,USC00099157,157
1529,USC00090456,157
26801,USC00090446,157
27838,USC00388714,157
2554,USC00384607,157
21308,USR0000GWAS,157
18063,USW00063850,157
16138,USC00095204,157
8815,USC00095110,157
13451,USC00382712,157
24286,USC00385954,157
28820,USW00093830,157
8816,USC00095165,157
5173,USC00098950,157
14425,USW00053863,157
6817,USR0000GATH,157
24272,USC00380506,157
24285,USC00385660,157
8793,USC00090432,157
20703,USC00385658,157
8832,USC00099466,157
3401,USW00013873,157
8817,USC00095231,157
16149,USC00099486,157
16121,USC00090430,157
17129,USC00387631,157
23281,USC00097130,157
16122,USC00090485,157
26807,USC00091601,157
24274,USC00381282,157
2548,USC00381277,157
12459,USC00090219,157
16131,USC00092517,157
23267,USC00093060,157
10871,USW00093835,157
17125,USC00385200,157
24278,USC00383754,157
12465,USC00092408,157
14426,USW00053874,157
9859,USC00383758,157
23264,USC00092180,157
14421,USW00053838,157
17126,USC00386209,157
12470,USC00093621,157
1538,USC00093712,157
12472,USC00094138,157
2566,USC00388922,158
17956,USW00013880,158
26232,LYW00033123,158
13454,USC00385858,158
17124,USC00384771,158
26167,IS000004640,158
17118,USC00383525,158
17112,USC00380126,158
6205,USC00388426,158
9860,USC00385628,158
24287,USC00387288,158
3353,USW00003728,158
3242,USR0000SWIT,158
20709,USC00387542,158
13455,USC00385946,158
20706,USC00386893,158
24271,USC00380490,158
2563,USC00386890,158
17123,USC00384449,158
6187,USC00380448,158
27831,USC00383470,158
24281,USC00384205,158
24280,USC00384197,158
14434,USW00063826,158
24276,USC00383468,158
17114,USC00380764,158
947,MOW00013019,158
24273,USC00380850,158
19105,MO000060156,158
24270,USC00380124,158
17117,USC00382917,158
20699,USC00383469,158
17113,USC00380184,158
7131,USW00053854,158
9861,USC00386522,158
20704,USC00386527,158
6203,USC00387568,158
2547,USC00381093,158
948,MOW00013022,158
2552,USC00383730,158
6202,USC00387560,158
17127,USC00386410,158
2556,USC00384753,158
17120,USC00384111,158
28677,USW00013717,158
2559,USC00385493,158
6199,USC00386163,158
2562,USC00386153,158
9862,USC00386775,158
13447,USC00381241,158
27836,USC00387683,158
25213,USW00093718,158
9869,USC00389044,158
13450,USC00381997,158
27833,USC00384886,159
15584,PK000041560,159
22947,TS000060765,159
6196,USC00385580,159
17133,USC00389039,159
27606,USC00316304,159
17131,USC00388621,159
18088,USW00093833,159
20471,USC00317813,159
6206,USC00388440,159
7035,USW00013883,159
10684,USW00003858,159
28689,USW00013849,159
17130,USC00388360,159
28784,USW00053867,159
6191,USC00381944,159
20472,USC00318113,159
5946,USC00317817,159
20696,USC00380480,159
6868,USR0000NSUN,159
27599,USC00315116,159
2551,USC00382630,159
2550,USC00381934,159
20702,USC00385306,159
21376,USR0000NNAC,159
9852,USC00381495,159
9856,USC00382757,159
19031,IN008010200,159
24283,USC00385305,159
9865,USC00387666,159
9641,USC00319461,159
13225,USC00318470,159
2560,USC00385509,159
9857,USC00383109,159
21540,USW00013744,159
13456,USC00386114,159
27825,USC00380736,159
17115,USC00381479,159
8219,MOW00013020,159
2549,USC00381310,159
6189,USC00381306,159
27834,USC00385362,159
26165,IR000407660,159
7023,USW00013748,159
6200,USC00386688,159
13452,USC00383111,159
8218,MOW00013017,159
27829,USC00382260,159
5934,USC00312933,159
27575,USC00310955,159
5951,USC00319352,159
16885,USC00319467,159
2309,USC00311647,159
24289,USC00388979,159
21380,USR0000NWHI,159
20701,USC00385290,159
21966,AY000089611,160
225,AYW00086101,160
11122,ASN00090171,160
21833,ASN00026005,160
18339,ASN00090092,160
18225,ASN00026020,160
14599,ASN00026021,160
11121,ASN00090135,160
11123,ASN00090182,160
11005,ASN00026019,160
77,ASN00026036,160
7287,ASN00026045,160
11006,ASN00026091,160
7288,ASN00026070,160
18226,ASN00026105,160
25343,ASN00026026,160
3652,ASN00026082,160
3742,ASN00079099,160
11007,ASN00026099,160
21834,ASN00026016,160
25344,ASN00026095,160
7286,ASN00026023,160
3651,ASN00026013,160
7290,ASN00026100,160
7289,ASN00026089,160
25414,ASN00078034,160
7285,ASN00025536,160
11004,ASN00025557,160
21831,ASN00025507,160
18216,ASN00022802,160
21835,ASN00026049,160
14598,ASN00025523,160
14581,ASN00022803,160
14582,ASN00022814,160
7277,ASN00022816,160
21832,ASN00025554,160
21821,ASN00022823,160
21820,ASN00022801,160
7278,ASN00022841,160
18223,ASN00024518,160
71,ASN00022807,160
11000,ASN00023816,160
7283,ASN00023875,160
18218,ASN00023751,160
14590,ASN00023804,160
18221,ASN00023894,160
11001,ASN00023849,160
11003,ASN00024545,160
14587,ASN00023738,160
3650,ASN00025562,160
70,ASN00022029,160
3634,ASN00018115,160
14597,ASN00025509,160
14595,ASN00024580,160
7276,ASN00022049,160
21829,ASN00023747,160
3647,ASN00024536,160
3644,ASN00023818,160
18219,ASN00023872,160
7242,ASN00009787,160
3645,ASN00023887,160
11002,ASN00023885,160
18224,ASN00024521,160
7275,ASN00022030,160
18215,ASN00022046,160
14596,ASN00025006,160
76,ASN00024584,160
3643,ASN00023733,160
73,ASN00023745,160
10957,ASN00009500,161
21828,ASN00023703,161
14589,ASN00023785,161
69,ASN00022018,161
18220,ASN00023883,161
7282,ASN00023842,161
7280,ASN00023031,161
21823,ASN00023046,161
25335,ASN00023034,161
21783,ASN00009637,161
25338,ASN00023801,161
38,ASN00009998,161
14542,ASN00009741,161
72,ASN00023000,161
3641,ASN00023090,161
7281,ASN00023097,161
21824,ASN00023057,161
21785,ASN00009871,161
14591,ASN00023826,161
21822,ASN00023013,161
14584,ASN00023037,161
3649,ASN00025034,161
3640,ASN00022031,161
14583,ASN00023015,161
25339,ASN00023878,161
18212,ASN00018070,161
14588,ASN00023763,161
18217,ASN00023083,161
3648,ASN00024547,161
25336,ASN00023092,161
14586,ASN00023103,161
25342,ASN00025050,161
7239,ASN00009581,161
14577,ASN00018192,161
7241,ASN00009754,161
3613,ASN00009964,161
7244,ASN00009875,161
18177,ASN00009968,161
21827,ASN00023343,161
7279,ASN00023020,161
25337,ASN00023122,161
14576,ASN00018181,161
21826,ASN00023321,161
3642,ASN00023373,161
7240,ASN00009592,161
3611,ASN00009843,161
25341,ASN00024024,161
74,ASN00024023,161
14585,ASN00023073,161
18213,ASN00018191,161
25334,ASN00022008,161
14537,ASN00009518,161
21825,ASN00023307,161
10999,ASN00022015,161
25340,ASN00024002,161
21830,ASN00024025,161
25290,ASN00009573,161
18359,ASN00097000,162
7422,ASN00097047,162
3767,ASN00091259,162
25454,ASN00091206,162
18343,ASN00091082,162
14721,ASN00091223,162
21948,ASN00091092,162
14723,ASN00091292,162
14722,ASN00091245,162
18362,ASN00098001,162
222,ASN00098017,162
7400,ASN00090015,162
11120,ASN00090083,162
3759,ASN00090148,162
14717,ASN00090134,162
7401,ASN00090040,162
11111,ASN00086354,162
25429,ASN00086017,162
18340,ASN00090180,162
11119,ASN00090014,162
3762,ASN00090184,162
211,ASN00090174,162
25445,ASN00090175,162
14716,ASN00090082,162
3760,ASN00090162,162
14710,ASN00086306,162
25434,ASN00086361,162
7404,ASN00090147,162
25430,ASN00086097,162
7396,ASN00086344,162
18331,ASN00087100,162
7406,ASN00090172,162
25446,ASN00090186,162
21943,ASN00090022,162
25439,ASN00087054,162
21945,ASN00090077,162
11109,ASN00086079,162
14715,ASN00090035,162
21942,ASN00090011,162
205,ASN00087163,162
11110,ASN00086082,162
18330,ASN00087023,162
203,ASN00086371,162
7402,ASN00090048,162
21935,ASN00087080,162
11112,ASN00087025,162
7395,ASN00086245,162
18332,ASN00087166,162
25441,ASN00087117,162
21946,ASN00090176,162
3751,ASN00086147,162
11114,ASN00087113,162
18329,ASN00086077,162
