,station,id
9282,USC00235572,622
27283,USC00233551,622
5642,USC00237506,622
7093,USW00023909,622
9269,USC00230542,622
27270,USC00231087,622
23715,USC00234825,622
9268,USC00230539,622
1971,USC00236641,622
20148,USC00232981,622
28651,USW00003938,622
21338,USR0000MFAR,622
25231,USW00093996,622
23735,USC00238777,622
23708,USC00232809,622
16578,USC00231868,622
20144,USC00231870,622
23737,USC00238799,622
27295,USC00236826,622
12524,USC00111491,622
16591,USC00236777,622
12893,USC00232004,622
9270,USC00230597,622
5629,USC00233799,622
27275,USC00232132,622
20166,USC00237263,622
23718,USC00235730,622
28482,USR0000MMCK,622
19756,USC00114629,622
23731,USC00238043,622
1956,USC00232043,622
23704,USC00231709,622
8911,USC00118147,623
1979,USC00238610,623
21559,USW00013997,623
27276,USC00232220,623
12909,USC00237122,623
8908,USC00117157,623
5647,USC00238620,623
1964,USC00234694,623
12888,USC00231212,623
16581,USC00232850,623
5620,USC00232031,623
10522,USR0000MSUL,623
20136,USC00230536,623
23734,USC00238733,623
5649,USC00238738,623
12891,USC00231759,623
27277,USC00232503,623
19775,USC00119002,623
23711,USC00233178,623
16599,USC00238603,623
16597,USC00238515,623
12915,USC00238882,623
5639,USC00237300,623
5625,USC00233043,623
8900,USC00115405,623
12890,USC00231748,623
16582,USC00234272,623
5636,USC00236233,623
10719,USW00013802,623
16600,USC00238746,623
26885,USC00112614,623
23736,USC00238791,623
16193,USC00111160,623
10691,USW00003960,623
20153,USC00234271,623
28654,USW00003963,623
5245,USC00114991,623
20161,USC00236031,623
16574,USC00231189,623
25229,USW00093963,623
12911,USC00237452,623
5641,USC00237465,623
27297,USC00237470,623
17922,USW00003966,623
20169,USC00238525,623
27298,USC00237632,623
9292,USC00237398,623
1980,USC00238805,623
6999,USW00003994,623
23212,USC00058649,624
12390,USC00052668,624
5066,USC00054444,624
19594,USC00051973,624
16035,USC00054603,624
14274,USW00003068,624
5056,USC00051977,624
3519,USW00093037,624
12397,USC00054750,624
26718,USC00051564,624
5069,USC00054686,624
16047,USC00057309,624
26743,USC00057287,624
10581,USS0005L11S,624
5067,USC00054606,624
26754,USC00059058,624
1456,USC00054742,624
21506,USW00003088,624
12392,USC00052965,624
26709,USC00050343,624
19586,USC00050884,624
23182,USC00052294,624
16018,USC00050258,624
3132,USR0000CLGE,624
8694,USC00050263,624
5051,USC00050756,624
28556,USS0006K43S,624
19582,USC00050301,624
26740,USC00055733,624
1461,USC00055732,624
8731,USC00055730,624
7124,USW00053007,624
23195,USC00055734,624
16027,USC00052494,624
19615,USC00056280,624
19609,USC00055427,624
16304,USC00143156,624
5065,USC00054172,624
8725,USC00055015,624
10435,USR0000CCHE,624
21669,USW00093010,624
16029,USC00052593,624
26716,USC00051528,624
23183,USC00052816,624
6984,USW00003026,624
26727,USC00053258,624
8724,USC00054825,624
12391,USC00052932,624
8695,USC00050348,624
5054,USC00051809,624
12412,USC00057519,624
5094,USC00058008,624
8698,USC00051121,624
19844,USC00143155,624
6918,USS0006K01S,624
3107,USR0000CBAI,624
26721,USC00052631,624
23173,USC00050454,624
19589,USC00051401,625
5083,USC00057249,625
28550,USS0005K28S,625
5095,USC00058022,625
1439,USC00050092,625
8713,USC00053530,625
3148,USR0000CWAT,625
26711,USC00050909,625
16034,USC00054452,625
12389,USC00052635,625
12409,USC00056323,625
8708,USC00052933,625
1466,USC00056326,625
5089,USC00057557,625
10473,USR0000CSOD,625
21420,USS0005K26S,625
14444,USW00093067,625
5090,USC00057560,625
8993,USC00144041,625
19608,USC00055056,625
1459,USC00055402,625
1448,USC00052281,625
8700,USC00051547,625
19597,USC00052790,625
14029,USR0000CCOC,625
23180,USC00052162,625
24956,USS0005K27S,625
10580,USS0005K09S,625
10673,USW00003083,625
12377,USC00051186,625
8719,USC00054380,625
5074,USC00055797,625
1443,USC00050834,625
24955,USS0005K05S,625
26748,USC00057881,625
21670,USW00093032,625
19605,USC00054242,625
26728,USC00053261,625
10770,USW00023012,625
3442,USW00023036,625
8711,USC00053387,625
1447,USC00052223,625
26713,USC00051179,625
8723,USC00054762,625
12387,USC00052228,625
16028,USC00052557,625
8717,USC00054234,625
10856,USW00093002,625
16039,USC00054856,625
12400,USC00055025,625
28731,USW00023062,625
3262,USS0005K21S,625
16033,USC00054397,625
1702,USC00147093,625
16059,USC00058995,625
5062,USC00053388,625
6919,USS0006K12S,625
14277,USW00003093,625
17824,USS0005K14S,625
23174,USC00050674,625
8737,USC00056816,625
28637,USW00003017,625
12419,USC00059175,625
24835,USR0000CPCG,625
19840,USC00142459,626
5347,USC00147551,626
8986,USC00143040,626
8973,USC00141057,626
23416,USC00141383,626
17920,USW00003919,626
14340,USW00013922,626
12639,USC00147153,626
19846,USC00143537,626
16305,USC00143527,626
1687,USC00143523,626
17903,USW00003067,626
12638,USC00147043,626
21696,USW00093997,626
16315,USC00147042,626
5346,USC00147397,626
1680,USC00141730,626
9011,USC00147044,626
16319,USC00148535,626
19865,USC00147049,626
19842,USC00142624,626
16290,USC00140010,626
16299,USC00142452,626
26978,USC00143175,626
26995,USC00147050,626
1708,USC00148946,626
26990,USC00145768,626
12642,USC00148495,626
19867,USC00148086,626
26985,USC00144712,626
9018,USC00148988,626
26994,USC00146637,626
1697,USC00145888,626
8988,USC00143183,626
1695,USC00145363,626
8976,USC00141659,626
1689,USC00143897,626
23419,USC00141875,626
12637,USC00146435,626
16310,USC00144685,626
5325,USC00142073,626
19857,USC00145355,626
8987,USC00143158,626
8992,USC00143837,626
5331,USC00143665,626
23422,USC00143088,626
17998,USW00023065,627
19834,USC00141029,627
18094,USW00093990,627
5338,USC00145483,627
23418,USC00141699,627
5321,USC00141696,627
5351,USC00148648,627
26977,USC00143032,627
5317,USC00140200,627
12609,USC00140693,627
1676,USC00140201,627
19843,USC00143100,627
26970,USC00141371,627
28697,USW00013984,627
8978,USC00141761,627
16314,USC00146511,627
19838,USC00141593,627
1675,USC00140157,627
5326,USC00142213,627
26981,USC00143997,627
8996,USC00144357,627
23431,USC00144089,627
26974,USC00142086,627
19830,USC00140020,627
5344,USC00146374,627
26991,USC00145856,627
19862,USC00146378,627
26996,USC00147542,627
26973,USC00141874,627
9003,USC00145127,627
16311,USC00144982,627
5319,USC00140439,627
12636,USC00145852,627
12629,USC00144598,627
1677,USC00140883,627
12608,USC00140682,627
5341,USC00145906,627
5320,USC00141179,627
12381,USC00051681,628
5075,USC00055984,628
28549,USS0005K06S,628
21419,USS0005J41S,628
26733,USC00053629,628
23185,USC00053116,628
19587,USC00050950,628
5060,USC00053113,628
19610,USC00055878,628
19584,USC00050848,628
5052,USC00051342,628
16055,USC00058148,628
20258,USC00253515,628
10429,USR0000CBDR,628
23206,USC00057648,628
24954,USS0005J42S,628
3261,USS0005J08S,628
28831,USW00094075,628
19611,USC00055881,628
5101,USC00059243,628
26725,USC00053027,628
23216,USC00059213,628
16060,USC00059295,628
1472,USC00057187,628
26753,USC00059025,628
18100,USW00094092,628
26706,USC00050109,628
1457,USC00055116,628
3456,USW00024015,628
26731,USC00053500,628
19581,USC00050183,628
28548,USS0005J18S,628
21418,USS0005J05S,628
12371,USC00050185,628
6914,USS0005J12S,628
26726,USC00053038,628
12393,USC00053496,628
14063,USR0000CSLP,628
24953,USS0005J39S,628
23217,USC00059246,628
8707,USC00052540,628
17828,USS0006J05S,628
17677,USR0000CEST,628
5059,USC00052761,628
1450,USC00052759,628
17821,USS0005J04S,628
17829,USS0006J27S,628
5063,USC00053553,628
23178,USC00051620,628
19601,USC00053546,628
28547,USS0005J10S,629
12418,USC00058839,629
17823,USS0005J40S,629
5070,USC00055236,629
23214,USC00059147,629
12399,USC00054945,629
23186,USC00053446,629
18014,USW00024091,629
27387,USC00254110,629
20266,USC00254604,629
17822,USS0005J37S,629
12395,USC00054082,629
6797,USR0000CRDS,629
23184,USC00053006,629
8716,USC00054135,629
1474,USC00057682,629
19612,USC00055922,629
26723,USC00053005,629
1444,USC00051060,629
16054,USC00057950,629
21286,USR0000CNOV,629
26712,USC00050945,629
26722,USC00052947,629
21427,USS0006J20S,629
5084,USC00057296,629
23198,USC00056023,629
5099,USC00058907,629
5082,USC00056930,629
12410,USC00056925,629
26742,USC00056921,629
28429,USR0000CREF,629
24952,USS0005J06S,629
19599,USC00053340,629
3546,USW00094074,629
26734,USC00053643,629
26737,USC00054460,629
26746,USC00057515,629
16025,USC00051996,629
3268,USS0006J12S,629
5081,USC00056842,629
16042,USC00055934,629
5088,USC00057513,629
16057,USC00058690,629
8733,USC00056225,629
23188,USC00054054,629
26736,USC00054413,629
2935,USC00484020,629
23807,USC00251361,629
16654,USC00250865,629
24663,USC00485430,629
17515,USC00481139,629
2955,USC00488170,629
13845,USC00481547,629
16658,USC00251602,629
19855,USC00144857,630
1701,USC00146746,630
1693,USC00144807,630
2063,USC00253589,630
9412,USC00258320,630
9379,USC00250760,630
16655,USC00250953,630
20276,USC00258633,630
20257,USC00253485,630
20260,USC00253595,630
9394,USC00253037,630
5749,USC00257070,630
16667,USC00253035,630
5724,USC00250145,630
5728,USC00250640,630
5751,USC00258255,630
27403,USC00258628,630
20261,USC00253735,630
23829,USC00256454,630
16676,USC00255840,630
7174,USW00094040,630
16670,USC00254113,630
23810,USC00252065,630
9404,USC00256450,630
9396,USC00254115,630
9408,USC00257330,630
23812,USC00252560,630
16657,USC00251415,630
20262,USC00253900,630
2075,USC00257002,630
5730,USC00251245,630
20281,USC00259285,630
9407,USC00257110,630
2056,USC00252555,630
20268,USC00255388,630
2084,USC00259150,630
23838,USC00259020,630
5736,USC00252741,630
20263,USC00253911,630
23814,USC00252832,630
23819,USC00253910,630
2058,USC00252690,630
16678,USC00256005,630
23809,USC00251680,630
16674,USC00255565,631
9386,USC00251684,631
25146,USW00024020,631
27381,USC00253175,631
28845,USW00094949,631
5752,USC00258365,631
5737,USC00252840,631
23817,USC00253660,631
27380,USC00253065,631
16662,USC00252100,631
12990,USC00254260,631
27377,USC00252790,631
20249,USC00251450,631
9401,USC00255655,631
27375,USC00252655,631
9397,USC00254335,631
27382,USC00253205,631
27391,USC00255320,631
27396,USC00256439,631
7067,USW00014994,631
27404,USC00259115,631
9400,USC00254775,631
16686,USC00258920,631
5742,USC00255090,631
23802,USC00250445,631
2086,USC00259510,631
20282,USC00259513,631
23816,USC00253396,631
2062,USC00253394,631
16668,USC00253365,631
10761,USW00014935,631
20256,USC00253397,631
27393,USC00256057,631
9385,USC00251390,631
23833,USC00257040,631
12999,USC00256075,631
12998,USC00256064,631
2080,USC00258685,631
25097,USW00013930,632
12612,USC00141416,632
20172,USC00238712,632
1973,USC00237051,632
12907,USC00236745,632
10874,USW00093909,632
12635,USC00145508,632
9017,USC00148427,632
21518,USW00003929,632
14297,USW00003967,632
19841,USC00142602,632
1957,USC00232568,632
23716,USC00234850,632
16312,USC00145972,632
12618,USC00142574,632
5334,USC00144567,632
16598,USC00238526,632
19839,USC00141612,632
19852,USC00144596,632
21552,USW00013920,632
23434,USC00144559,632
25187,USW00053879,632
23417,USC00141435,632
9008,USC00146252,632
23435,USC00144562,632
9005,USC00145248,632
16568,USC00230760,632
19864,USC00146543,632
16306,USC00143651,632
25059,USW00003997,632
16583,USC00234379,632
5333,USC00144138,632
26997,USC00148172,632
3405,USW00013947,632
1678,USC00140957,632
5631,USC00234154,632
1705,USC00148168,632
19868,USC00148163,632
20152,USC00234158,632
1706,USC00148171,632
25101,USW00013996,632
12897,USC00233838,632
26988,USC00145306,632
8979,USC00142380,632
3540,USW00093972,632
10841,USW00053974,632
1685,USC00142827,632
23441,USC00146333,632
14346,USW00013988,632
16589,USC00235916,632
6995,USW00003936,632
1966,USC00234911,632
16590,USC00236524,632
16587,USC00234904,632
12630,USC00144972,632
23437,USC00144977,632
5350,USC00148563,632
12643,USC00148503,632
20155,USC00234367,633
1698,USC00146100,633
23728,USC00237116,633
19870,USC00148259,633
20157,USC00234914,633
23712,USC00234377,633
9291,USC00237112,633
5335,USC00144589,633
25191,USW00053989,633
6996,USW00003947,633
12641,USC00148341,633
8998,USC00144588,633
16318,USC00148340,633
16584,USC00234382,633
17961,USW00013921,633
12613,USC00141559,633
1975,USC00237862,633
1965,USC00234793,633
12624,USC00143759,633
9014,USC00147558,633
12611,USC00140877,633
16580,USC00232575,633
23707,USC00232474,633
12622,USC00143490,633
23726,USC00236775,633
26967,USC00140408,633
23714,USC00234773,633
23725,USC00236739,633
8971,USC00140405,633
16566,USC00230317,633
1958,USC00232821,633
26980,USC00143810,633
8972,USC00140911,633
8983,USC00142872,633
1679,USC00141408,633
5627,USC00233568,633
26968,USC00140491,633
27296,USC00237445,633
23443,USC00146531,633
16302,USC00142881,633
7045,USW00013993,633
9013,USC00147338,633
16585,USC00234481,633
7044,USW00013982,633
19871,USC00148578,633
26979,USC00143634,633
10854,USW00074401,633
10839,USW00053916,633
23449,USC00148250,633
19832,USC00140482,633
26976,USC00142721,633
12631,USC00145063,633
12892,USC00231924,633
20134,USC00230143,633
5330,USC00143393,633
23445,USC00147073,633
20150,USC00233102,633
5637,USC00237102,634
18092,USW00093910,634
3411,USW00013994,634
9293,USC00237475,634
16594,USC00237462,634
9280,USC00234722,634
1590,USC00112679,634
12910,USC00237397,634
14296,USW00003945,634
12914,USC00238725,634
23710,USC00233079,634
23721,USC00236052,634
5223,USC00110137,634
10740,USW00013992,634
9286,USC00236009,634
14427,USW00053904,634
12887,USC00230824,634
20143,USC00231801,634
27269,USC00230820,634
1977,USC00238456,634
1592,USC00112800,634
3539,USW00093958,634
9296,USC00238223,634
20160,USC00235728,634
3410,USW00013983,634
27268,USC00230817,634
5617,USC00230815,634
23705,USC00231800,634
9287,USC00236012,634
19771,USC00118229,634
16210,USC00115917,634
19755,USC00114489,634
5624,USC00232828,634
23709,USC00232823,634
14347,USW00013991,634
9277,USC00232591,634
1970,USC00235541,634
20173,USC00238770,634
1960,USC00233220,634
19739,USC00111280,634
1978,USC00238577,634
27290,USC00235553,634
16569,USC00230856,634
27272,USC00231340,635
16577,USC00231640,635
27289,USC00235418,635
20165,USC00236509,635
9283,USC00235671,635
16595,USC00237514,635
9271,USC00231037,635
1968,USC00235093,635
1613,USC00119241,635
27273,USC00231708,635
16228,USC00118860,635
1955,USC00231600,635
5259,USC00117400,635
9273,USC00232115,635
1606,USC00116837,635
1599,USC00115113,635
23359,USC00119331,635
12905,USC00235708,635
23729,USC00237578,635
1953,USC00230371,635
27299,USC00237720,635
3541,USW00093994,635
5226,USC00110445,635
9278,USC00232995,635
12533,USC00114447,635
12900,USC00235175,635
5628,USC00233601,635
1597,USC00114442,635
16200,USC00113717,635
27288,USC00235050,635
16571,USC00230980,635
20164,USC00236493,635
3197,USR0000MCHI,635
5619,USC00231580,635
1605,USC00116738,635
19765,USC00116670,635
23717,USC00234982,635
3390,USW00013301,635
14100,USR0000MATL,635
27287,USC00234978,635
5640,USC00237388,635
19767,USC00117077,635
10877,USW00093989,635
19738,USC00110306,635
5342,USC00145964,636
23724,USC00236357,636
16663,USC00252548,636
20271,USC00257401,636
23831,USC00256575,636
27379,USC00252820,636
10892,USW00094957,636
9392,USC00252748,636
13000,USC00256570,636
9417,USC00259475,636
2055,USC00252225,636
9415,USC00258878,636
9295,USC00238003,636
2078,USC00258410,636
23706,USC00231822,636
20278,USC00258875,636
5614,USC00230051,636
27370,USC00250620,636
20247,USC00250622,636
9405,USC00256832,636
12902,USC00235340,636
2079,USC00258465,636
23713,USC00234751,636
20246,USC00250435,636
5638,USC00237223,636
14368,USW00014945,636
9297,USC00238292,636
27280,USC00233375,636
20251,USC00251670,636
9279,USC00233369,636
23407,USC00136062,636
16266,USC00130745,636
27373,USC00252020,636
16684,USC00258395,636
1653,USC00130576,636
12996,USC00255805,637
23410,USC00137085,637
28848,USW00094996,637
5745,USC00255810,637
26956,USC00135769,637
1654,USC00131533,637
8963,USC00137669,637
5310,USC00136119,637
27390,USC00254800,637
12602,USC00137613,637
2066,USC00254810,637
16285,USC00138231,637
10763,USW00014971,637
16265,USC00130536,637
23822,USC00254812,637
3559,USW00094995,637
3432,USW00014904,637
8967,USC00138255,637
5740,USC00254790,637
25124,USW00014939,637
20280,USC00259090,637
26953,USC00134746,637
27399,USC00257715,637
1669,USC00136945,637
9406,USC00257055,637
19807,USC00131833,637
19825,USC00136940,637
23396,USC00133290,637
5305,USC00135080,637
23832,USC00256795,637
23388,USC00130064,637
1656,USC00131962,637
9378,USC00250375,637
19816,USC00133288,637
13004,USC00258088,637
23834,USC00258085,637
16218,USC00117067,638
5644,USC00238051,638
5635,USC00235999,638
1604,USC00115935,638
26883,USC00111767,638
5645,USC00238444,638
28722,USW00014938,638
26887,USC00113530,638
16220,USC00117551,638
23702,USC00231275,638
5622,USC00232482,638
16586,USC00234544,638
16588,USC00235578,638
19760,USC00115413,638
23730,USC00237963,638
27279,USC00233290,638
27267,USC00230608,638
12532,USC00113930,638
16202,USC00113940,638
8886,USC00110598,638
27281,USC00233416,638
1609,USC00118460,638
8950,USC00134372,638
16276,USC00134381,638
12908,USC00236866,638
23401,USC00134376,638
5632,USC00234349,638
20159,USC00235492,638
27300,USC00238523,638
5247,USC00115280,638
20146,USC00232318,638
5243,USC00114823,638
8907,USC00116970,638
1658,USC00133007,638
23402,USC00134585,638
18117,USW00094991,639
16272,USC00132299,639
10764,USW00014993,639
12584,USC00131651,639
23390,USC00130149,639
8885,USC00110356,639
23403,USC00134758,639
16277,USC00134389,639
12581,USC00131354,639
5295,USC00131848,639
26943,USC00130753,639
12576,USC00130793,639
12578,USC00131060,639
25123,USW00014931,639
8960,USC00136910,639
8966,USC00137955,639
23405,USC00135517,639
19754,USC00113455,639
12535,USC00114780,639
5257,USC00117004,639
5248,USC00115772,639
8903,USC00115768,639
1594,USC00113320,639
19820,USC00135796,639
23389,USC00130116,639
26944,USC00131394,639
5313,USC00136386,639
8957,USC00136316,639
23395,USC00132789,639
1663,USC00135290,639
8937,USC00130112,639
1666,USC00135834,639
16204,USC00114655,639
3436,USW00014948,639
18365,AYW00057801,640
21969,AYW00057701,640
15379,CI000085934,640
4405,CI000085874,640
11,AR000087803,640
26084,CI000085799,640
813,CI000085743,640
4404,CI000085629,640
15378,CI000085585,640
8064,CI000085543,640
8063,CI000085488,640
1028,PE000084752,640
22764,PE000084721,640
7436,BR000082704,640
1027,PE000084455,640
1026,PE000084444,640
4417,EC000084279,640
4607,PE000084377,640
11750,EC000000006,640
22545,CO000080342,640
4408,CO000080259,640
18972,CO000080222,640
7201,VE000080438,640
15585,PMW00010705,640
8281,PMW00010718,640
15586,PMW00010716,640
817,CS000098002,640
1030,PMW00010701,640
19170,PMW00010715,640
4610,PMW00010719,640
4411,CS000081003,640
816,CS000078774,640
15581,NU000069034,640
1022,NUW00011803,640
22544,CO000080001,640
8083,ES003800510,640
22598,HO000078720,640
15438,HO000078711,640
19023,HOW00011806,640
15439,HOW00011807,640
15481,JMW00011704,640
22719,MX000023001,640
15480,JM000078388,640
4406,CJW00011813,640
26253,MX000023044,640
15551,MX000023003,640
4414,CUW00011706,640
19133,MX000023024,640
26252,MX000023019,640
15558,MX000031011,640
26258,MX000076644,640
26251,MX000023011,640
25476,BFW00012714,640
18974,CUW00012857,640
21974,BFW00012715,640
18368,BFW00012716,640
3377,USW00012836,640
3380,USW00012858,640
3379,USW00012850,640
19642,USC00082418,640
26764,USC00080414,640
16074,USC00080747,640
25074,USW00012896,640
16094,USC00085351,640
23232,USC00082046,640
26771,USC00082441,640
16080,USC00081795,640
5126,USC00084320,640
5139,USC00088841,640
14741,BF000078073,640
12436,USC00083020,640
26767,USC00081305,640
1498,USC00081832,640
19647,USC00084412,640
228,BFW00012713,640
16109,USC00087760,640
3155,USR0000FCAC,640
28665,USW00012826,640
8772,USC00084091,641
23238,USC00084095,641
26790,USC00087020,641
3156,USR0000FTEN,641
21532,USW00012853,641
21300,USR0000FCHE,641
14313,USW00012888,641
12433,USC00081716,641
16098,USC00085678,641
23231,USC00081306,641
23253,USC00088396,641
28668,USW00012859,641
1518,USC00087115,641
16097,USC00085667,641
26796,USC00088780,641
26780,USC00085653,641
21530,USW00012839,641
14441,USW00092811,641
5123,USC00081556,641
26774,USC00083909,641
19643,USC00082850,641
17709,USR0000FOAS,641
8778,USC00086406,641
12442,USC00085660,641
28800,USW00092826,641
7014,USW00012882,641
6814,USR0000FOCH,641
25071,USW00012852,641
1517,USC00087005,641
16095,USC00085359,641
19653,USC00086315,641
6815,USR0000FRAC,641
10855,USW00092809,641
26777,USC00084050,641
16082,USC00082114,641
25070,USW00012849,641
23235,USC00083171,641
8790,USC00089511,641
12437,USC00083163,641
12452,USC00087189,641
23234,USC00083168,641
21533,USW00012897,641
12446,USC00086078,641
16099,USC00085719,641
25073,USW00012885,641
16107,USC00087254,641
21302,USR0000FMIL,641
25203,USW00092805,641
23254,USC00088671,641
16081,USC00081858,641
5119,USC00080739,641
12431,USC00080737,641
19637,USC00080845,641
5125,USC00084210,641
5137,USC00088368,641
23240,USC00085184,641
19639,USC00081310,641
3382,USW00012894,641
8773,USC00084198,641
7011,USW00012835,641
26770,USC00082298,641
3785,BFW00012712,641
1505,USC00085182,641
25268,AR000087925,642
3583,AR000087860,642
10,AR000087715,642
9,AR000087418,642
18154,AR000873050,642
10936,AR000087217,642
12,AR000870470,642
15377,CI000085442,642
14513,AR000087007,642
15376,CI000085406,642
11147,BL000085230,642
25478,BL000085223,642
14743,BL000085141,642
18369,BL000085041,642
11146,BL000085043,642
25486,BR001065002,642
814,CO000080241,642
28859,VE000005484,642
14489,VE000080450,642
14488,VE000080425,642
10909,VE000002417,642
18124,VE000080413,642
7200,VE000080405,642
4621,RQC00660152,642
11965,RQC00660147,642
4629,RQW00011637,642
15603,RQC00665693,642
1043,RQC00664193,642
8300,RQC00666050,642
22778,RQC00667297,642
11976,RQC00667292,642
22777,RQC00665097,642
1045,RQC00666904,642
22775,RQC00665020,642
4628,RQC00669829,642
1037,RQC00661701,642
22780,RQC00668757,642
11972,RQC00666255,642
1044,RQC00666258,642
4626,RQC00668817,642
22772,RQC00660900,642
15606,RQC00669763,642
22773,RQC00661901,642
11966,RQC00660158,642
4627,RQC00669766,642
11969,RQC00664613,642
1042,RQC00663871,642
11971,RQC00665908,642
11968,RQC00662336,642
19182,RQC00660736,642
26310,RQC00664260,642
19190,RQC00669432,642
15599,RQC00660061,643
8295,RQC00662634,643
4624,RQC00666073,643
8299,RQC00664911,643
19188,RQC00666440,643
11970,RQC00664910,643
22776,RQC00665064,643
8302,RQC00666432,643
19183,RQC00661300,643
15601,RQC00661301,643
26311,RQC00664271,643
8301,RQC00666083,643
1047,RQW00011630,643
8297,RQC00664276,643
8304,RQC00669608,643
22774,RQC00662825,643
1039,RQC00662823,643
11975,RQC00666992,643
4623,RQC00662330,643
19186,RQC00665175,643
11973,RQC00666343,643
19185,RQC00665120,643
1040,RQC00663145,643
8296,RQC00663657,643
11974,RQC00666725,643
26308,RQC00662934,643
15605,RQC00669521,643
1041,RQC00663431,643
8303,RQC00668126,643
22781,RQC00668881,643
26307,RQC00660426,643
15602,RQC00661590,643
1038,RQC00662801,643
4625,RQC00666730,643
22779,RQC00668306,643
11977,RQC00668301,643
4622,RQC00660842,643
19187,RQC00665807,643
15604,RQC00668814,643
1048,RQW00011641,643
4620,RQC00660105,643
19189,RQC00669421,643
1046,RQC00669415,643
11967,RQC00661423,643
26313,RQC00668811,643
26309,RQC00663850,643
15600,RQC00660410,643
8298,RQC00664702,643
22782,RQW00011618,643
26314,RQW00011631,643
26312,RQC00667843,643
19184,RQC00663409,643
8305,RQW00011603,643
4416,DRW00011650,643
16108,USC00087397,644
10703,USW00012812,644
23250,USC00087395,644
26799,USC00089176,644
23227,USC00080228,644
19652,USC00086065,644
16113,USC00088024,644
26794,USC00088021,644
7013,USW00012871,644
1504,USC00085124,644
16075,USC00080945,644
5120,USC00080940,644
8768,USC00083153,644
16105,USC00086880,644
1510,USC00086040,644
19662,USC00088782,644
21668,USW00092806,644
1519,USC00087137,644
17934,USW00012810,644
28669,USW00012873,644
5138,USC00088786,644
21531,USW00012842,644
8764,USC00081632,644
26768,USC00081635,644
1503,USC00084802,644
3381,USW00012883,644
23248,USC00087205,644
26797,USC00088890,644
28666,USW00012837,644
8771,USC00083986,644
16117,USC00088824,644
7151,USW00092802,644
5135,USC00087851,644
17935,USW00012818,644
23256,USC00089430,644
26765,USC00080535,644
19636,USC00080540,644
19638,USC00081046,644
5122,USC00081163,644
16104,USC00086855,644
26778,USC00084289,645
1515,USC00086598,645
19657,USC00086700,645
25072,USW00012863,645
9063,USC00167457,645
1522,USC00087665,645
16077,USC00081432,645
19654,USC00086414,645
1512,USC00086419,645
12684,USC00162330,645
1755,USC00167572,645
5419,USC00169298,645
1509,USC00085935,645
28670,USW00012884,645
27039,USC00161292,645
28441,USR0000FLSU,645
27048,USC00162884,645
1525,USC00089120,645
23490,USC00164348,645
26786,USC00086618,645
23242,USC00085690,645
26785,USC00086500,645
14310,USW00012833,645
1499,USC00082008,645
26773,USC00083321,645
5124,USC00083316,645
26795,USC00088076,645
23237,USC00083322,645
25067,USW00012816,645
19661,USC00088573,645
19651,USC00085622,645
5131,USC00085662,645
8786,USC00088565,645
17936,USW00012832,645
8761,USC00080598,645
5404,USC00164381,645
26775,USC00083956,645
16376,USC00168393,645
12432,USC00081356,645
12430,USC00080025,645
16115,USC00088527,645
8785,USC00088529,645
8775,USC00084723,645
16116,USC00088530,645
23229,USC00081218,645
23246,USC00086828,645
10480,USR0000FSUM,645
27065,USC00167427,645
26781,USC00085705,645
5136,USC00087950,645
10723,USW00013846,645
19659,USC00087440,645
18052,USW00053862,645
8780,USC00087025,645
16111,USC00087867,645
1507,USC00085539,645
8791,USC00089566,645
6816,USR0000FSTM,645
5133,USC00086836,645
26789,USC00086841,645
14077,USR0000FWIL,645
28821,USW00093838,645
26792,USC00087600,646
14311,USW00012844,646
1495,USC00080611,646
16118,USC00089520,646
16079,USC00081649,646
12457,USC00089521,646
19640,USC00081651,646
8765,USC00081654,646
1502,USC00084662,646
16102,USC00086657,646
26788,USC00086764,646
26782,USC00085895,646
1511,USC00086048,646
12453,USC00087758,646
12438,USC00084461,646
23230,USC00081276,646
16089,USC00084262,646
16076,USC00080992,646
23249,USC00087304,646
8788,USC00089184,646
12449,USC00086485,646
25204,USW00092827,646
5117,USC00080236,646
8787,USC00088620,646
1514,USC00086480,646
26784,USC00086478,646
1513,USC00086477,646
5129,USC00084845,646
12447,USC00086092,646
8760,USC00080488,646
23236,USC00083209,646
1501,USC00083207,646
28671,USW00012895,646
16085,USC00083137,646
8789,USC00089401,646
1494,USC00080369,646
23228,USC00080374,646
28663,USW00012804,646
14312,USW00012855,646
19663,USC00089219,646
17937,USW00012843,646
16084,USC00082936,646
8774,USC00084242,646
12456,USC00089048,646
16101,USC00086404,646
8770,USC00083571,646
16114,USC00088082,646
23252,USC00088165,646
19648,USC00084500,646
5118,USC00080478,646
16093,USC00085315,646
12439,USC00084502,646
23243,USC00085973,646
8779,USC00086761,646
5140,USC00089707,646
19644,USC00083026,646
16088,USC00084075,646
8776,USC00085603,646
17939,USW00012876,646
23233,USC00082200,646
28667,USW00012851,646
25068,USW00012838,646
16091,USC00084707,647
16096,USC00085612,647
10705,USW00012867,647
23251,USC00087832,647
5127,USC00084625,647
23239,USC00084620,647
23241,USC00085643,647
19645,USC00083840,647
28664,USW00012815,647
16078,USC00081641,647
7012,USW00012868,647
19656,USC00086634,647
5128,USC00084771,647
25069,USW00012841,647
7010,USW00012824,647
23245,USC00086633,647
18069,USW00092821,647
26798,USC00088942,647
14076,USR0000FMER,647
19658,USC00087228,647
23257,USC00089900,647
17938,USW00012854,647
8784,USC00088051,647
8782,USC00087982,647
